,Date,negative_vader,neutral_vader,positive_vader,negative,neutral,positive,title_vader_sentiment,headline_vader_sentiment,finbert_numeric,average_title_vader_10periods,average_headline_vader_10periods,average_finbert_10periods
0,2012-07-01,1,0,0,0,1,0,0.0,-0.3612,0.0,,,
1,2012-07-08,3,0,0,3,0,0,-0.73285,-0.686475,-1.0,,,
2,2012-07-15,0,1,0,0,1,0,-0.5719,0.0,0.0,,,
3,2012-07-22,2,1,1,0,4,0,0.2879,-0.098,0.0,,,
4,2012-07-29,3,2,0,2,3,0,-0.04206249999999999,-0.22688750000000002,-0.375,,,
5,2012-08-05,1,0,1,1,0,1,-0.24695,0.044399999999999995,0.0,,,
6,2012-08-12,0,1,0,0,1,0,0.34,0.0,0.0,,,
7,2012-08-19,1,0,2,0,2,1,-0.17343333333333333,0.09620000000000001,0.3333333333333333,,,
8,2012-08-26,3,0,0,2,0,1,-0.6781,-0.7026,-0.3333333333333333,,,
9,2012-09-02,0,0,1,0,0,1,0.0516,0.4019,1.0,-0.17657958333333332,-0.15326625,-0.0375
10,2012-09-09,2,0,4,1,4,1,0.0625,0.1375375,0.0,-0.1703295833333333,-0.1033925,-0.0375
11,2012-09-16,1,0,3,4,0,0,-0.06351666666666667,0.31588333333333335,-1.0,-0.10339625,-0.0031566666666666744,-0.0375
12,2012-09-23,1,0,1,0,1,1,-0.05135,0.1537,0.5,-0.051341250000000005,0.012213333333333326,0.0125
13,2012-10-07,1,2,0,0,3,0,-0.085,-0.0129,0.0,-0.08863125000000001,0.020723333333333326,0.0125
14,2012-10-14,3,2,0,3,2,0,0.0051166666666666765,-0.42665,-0.5,-0.08391333333333334,0.0007470833333333316,0.0
15,2012-10-21,0,0,1,0,1,0,0.0,0.0258,0.0,-0.05921833333333333,-0.0011129166666666679,0.0
16,2012-10-28,0,0,3,1,1,1,0.3231,0.6376333333333334,0.0,-0.06090833333333334,0.06265041666666668,0.0
17,2012-11-04,1,0,6,3,3,1,0.20929166666666665,0.451125,-0.4583333333333333,-0.022635833333333338,0.09814291666666668,-0.07916666666666666
18,2012-11-11,1,2,5,4,1,3,0.09961250000000002,0.3693875,-0.1875,0.05513541666666667,0.20534166666666667,-0.06458333333333333
19,2012-11-18,3,1,5,2,7,0,-0.019793333333333333,0.035926666666666676,-0.13333333333333333,0.047996083333333335,0.16874433333333333,-0.17791666666666667
20,2012-11-25,5,1,7,3,8,2,-0.01294642857142858,-0.05056785714285715,-0.20238095238095238,0.04045144047619047,0.14993379761904763,-0.19815476190476192
21,2012-12-02,3,0,4,2,3,2,0.18920625,0.06771875,0.1875,0.06572373214285714,0.12511733928571428,-0.0794047619047619
22,2012-12-09,2,1,3,3,3,0,-0.006461111111111112,-0.06416666666666666,-0.38888888888888884,0.07021262103174603,0.10333067261904763,-0.16829365079365077
23,2012-12-16,1,1,2,1,3,0,0.07543333333333334,-0.05739999999999997,-0.3333333333333333,0.08625595436507937,0.09888067261904762,-0.20162698412698413
24,2012-12-23,2,3,4,3,6,0,0.011146666666666668,0.14439000000000002,-0.4,0.08685895436507936,0.15598467261904764,-0.19162698412698412
25,2012-12-30,0,0,1,0,1,0,0.0,0.7184,0.0,0.08685895436507936,0.22524467261904765,-0.19162698412698412
26,2013-01-06,1,1,2,1,3,0,-0.07992499999999998,-0.08295,-0.25,0.04655645436507937,0.1531863392857143,-0.2166269841269841
27,2013-01-13,2,0,4,2,3,1,-0.0512375,0.1259125,-0.25,0.0205035376984127,0.12066508928571432,-0.1957936507936508
28,2013-01-20,2,1,1,2,2,0,-0.18076666666666666,-0.12983333333333333,-0.3333333333333333,-0.007534378968253966,0.07074300595238096,-0.2103769841269841
29,2013-01-27,1,0,3,2,2,0,-0.12763333333333335,0.11169999999999998,-0.5,-0.018318378968253966,0.0783203392857143,-0.2470436507936508
30,2013-02-03,3,2,4,2,6,1,-0.013606666666666664,0.06121000000000001,-0.26666666666666666,-0.018384402777777774,0.08949812500000001,-0.2534722222222222
31,2013-02-10,2,1,4,1,4,2,-0.1327,0.11105833333333336,0.0,-0.05057502777777778,0.09383208333333334,-0.2722222222222222
32,2013-02-17,1,1,4,1,3,2,0.0045375,0.2064375,0.25,-0.04947516666666667,0.12089250000000003,-0.20833333333333331
33,2013-02-24,1,0,5,3,3,0,0.1378125,0.5503625,-0.5,-0.04323724999999999,0.18166875,-0.225
34,2013-03-03,4,0,3,4,2,1,-0.23928000000000002,-0.37077333333333334,-0.4666666666666666,-0.06827991666666666,0.13015241666666666,-0.23166666666666663
35,2013-03-10,2,2,8,6,4,2,-0.008333333333333331,0.15941333333333332,-0.26666666666666666,-0.06911324999999999,0.07425375000000001,-0.2583333333333333
36,2013-03-17,2,1,3,3,2,1,0.114375,0.04958750000000001,-0.375,-0.04968325,0.0875075,-0.2708333333333333
37,2013-03-24,0,0,4,0,3,1,-0.0903,0.38107500000000005,0.25,-0.0535895,0.11302375000000002,-0.2208333333333333
38,2013-03-31,2,1,4,2,3,2,-0.030872222222222218,0.16795000000000002,0.0,-0.03860005555555556,0.14280208333333333,-0.1875
39,2013-04-07,0,0,7,0,4,3,0.23258333333333336,0.73175,0.4583333333333333,-0.0025783888888888883,0.20480708333333336,-0.09166666666666665
40,2013-04-14,2,1,2,3,1,1,-0.11802222222222221,0.1799777777777778,-0.2222222222222222,-0.013019944444444442,0.21668386111111113,-0.08722222222222223
41,2013-04-21,4,0,8,4,7,1,-0.086905,-0.016460000000000002,-0.21666666666666665,-0.008440444444444441,0.2039320277777778,-0.10888888888888888
42,2013-04-28,2,2,1,1,2,2,0.3162666666666667,0.027175000000000005,0.25,0.022732472222222227,0.1860057777777778,-0.10888888888888888
43,2013-05-05,2,2,4,2,5,1,-0.09741999999999999,0.06337,-0.2,-0.0007907777777777722,0.1373065277777778,-0.07888888888888888
44,2013-05-12,3,0,0,2,1,0,-0.16092499999999998,-0.632825,-0.75,0.007044722222222233,0.11110136111111113,-0.10722222222222222
45,2013-05-19,2,1,4,4,2,1,0.13971250000000002,0.1321,-0.5,0.021849305555555566,0.1083700277777778,-0.13055555555555556
46,2013-05-26,2,2,2,3,2,1,0.06595,0.11802499999999999,-0.125,0.017006805555555567,0.11521377777777779,-0.10555555555555556
47,2013-06-02,5,1,1,5,2,0,-0.05371666666666666,-0.36554166666666665,-0.75,0.020665138888888896,0.040552111111111115,-0.20555555555555555
48,2013-06-09,4,1,0,2,2,1,-0.1677666666666667,-0.5230833333333333,-0.16666666666666666,0.006975694444444453,-0.028551222222222217,-0.22222222222222224
49,2013-06-16,1,1,3,1,3,1,0.165875,0.27315,0.0,0.00030486111111111545,-0.07441122222222221,-0.26805555555555555
50,2013-06-23,2,1,7,3,3,4,0.012554166666666644,0.23777916666666665,-1.3877787807814457e-17,0.0133625,-0.06863108333333333,-0.24583333333333335
51,2013-06-30,2,1,5,3,1,4,0.010483333333333344,0.18473333333333333,-0.25,0.023101333333333335,-0.04851175,-0.24916666666666668
52,2013-07-07,3,3,2,2,3,3,0.07295,-0.04355833333333334,0.16666666666666666,-0.0012303333333333333,-0.05558508333333334,-0.2575
53,2013-07-14,1,1,3,1,1,3,0.2714,0.24374999999999997,0.5,0.035651666666666665,-0.03754708333333333,-0.18749999999999997
54,2013-07-21,0,3,4,2,2,3,0.05719,0.18223,0.3,0.057463166666666655,0.043958416666666666,-0.08249999999999999
55,2013-07-28,2,1,4,2,4,1,-0.12162666666666666,0.05489333333333334,0.19999999999999998,0.031329249999999996,0.03623775,-0.012500000000000002
56,2013-08-04,2,2,5,5,2,2,-0.08159583333333333,0.10209166666666666,-0.3333333333333333,0.01657466666666666,0.034644416666666664,-0.03333333333333334
57,2013-08-11,0,0,3,0,0,3,0.15676666666666667,0.5555,1.0,0.037623,0.12674858333333333,0.14166666666666666
58,2013-08-18,5,0,3,4,1,3,-0.13485,0.05084374999999999,0.1875,0.04091466666666667,0.18414129166666665,0.17708333333333334
59,2013-08-25,3,1,1,3,2,0,-0.007766666666666672,0.02794444444444444,-0.5555555555555555,0.023550499999999995,0.1596207361111111,0.12152777777777779
60,2013-09-01,4,0,1,2,1,2,0.1078375,-0.200075,0.0,0.033078833333333335,0.11583531944444445,0.12152777777777779
61,2013-09-08,5,0,3,5,3,0,0.011066666666666674,-0.197875,-0.6666666666666666,0.03313716666666667,0.0775744861111111,0.07986111111111113
62,2013-09-15,1,0,6,2,3,2,0.06744583333333333,0.48020833333333335,-0.125,0.03258675,0.12995115277777777,0.05069444444444445
63,2013-09-22,3,1,2,3,2,1,0.11219166666666666,-0.30678333333333335,-0.5,0.016665916666666662,0.07489781944444446,-0.04930555555555555
64,2013-09-29,2,1,4,2,4,1,0.14482499999999998,0.13035,0.0,0.02542941666666666,0.06970981944444445,-0.07930555555555555
65,2013-10-06,2,0,4,1,2,3,0.22545555555555555,0.23611666666666667,0.5,0.06013763888888888,0.08783215277777778,-0.04930555555555555
66,2013-10-13,4,0,2,1,4,1,0.1775,0.17433,0.0,0.0860472222222222,0.09505598611111112,-0.01597222222222221
67,2013-10-20,1,3,3,3,1,3,0.13428333333333334,0.11606666666666667,0.08333333333333333,0.08379888888888888,0.05111265277777778,-0.10763888888888888
68,2013-10-27,5,0,2,3,1,3,0.27198750000000005,-0.08428750000000002,0.0,0.12448263888888889,0.03759952777777778,-0.12638888888888888
69,2013-11-03,3,1,2,3,2,1,0.1369375,-0.029737499999999986,-0.5,0.13895305555555554,0.031831333333333336,-0.12083333333333332
70,2013-11-10,2,0,8,4,2,4,0.14565333333333336,0.29565,-0.06666666666666665,0.14273463888888888,0.08140383333333333,-0.1275
71,2013-11-17,2,0,5,2,2,3,0.15986666666666668,0.17068333333333333,0.1111111111111111,0.15761463888888888,0.11825966666666665,-0.04972222222222222
72,2013-11-24,3,2,4,4,3,2,0.012183333333333336,0.026958333333333338,-0.3333333333333333,0.1520883888888889,0.07293466666666668,-0.07055555555555555
73,2013-12-01,4,2,3,4,2,3,-0.129025,-0.10756666666666667,-0.041666666666666685,0.12796672222222222,0.09285633333333333,-0.024722222222222222
74,2013-12-08,5,0,4,3,1,5,0.02652999999999999,0.03466,0.3,0.11613722222222223,0.08328733333333334,0.005277777777777775
75,2013-12-15,2,2,0,1,1,2,-0.26471666666666666,-0.20736666666666667,0.16666666666666666,0.06712,0.038939,-0.028055555555555556
76,2013-12-22,4,1,4,3,2,4,-0.06754583333333333,0.03785416666666667,0.08333333333333333,0.04261541666666667,0.025291416666666667,-0.019722222222222224
77,2014-01-05,1,0,0,0,1,0,-0.6705,-0.296,0.0,-0.037862916666666656,-0.01591525,-0.028055555555555556
78,2014-01-12,0,0,1,0,0,1,0.25,0.743,1.0,-0.04006166666666666,0.0668135,0.07194444444444445
79,2014-01-19,2,0,6,4,1,3,-0.06367,0.17128000000000002,-0.1,-0.06012241666666666,0.08691525,0.11194444444444444
80,2014-01-26,3,1,3,4,1,2,-0.2770125,-0.07094999999999999,-0.375,-0.102389,0.05025525000000001,0.0811111111111111
81,2014-02-02,2,2,6,6,4,0,0.03839000000000001,0.014360000000000015,-0.6,-0.11453666666666666,0.03462291666666667,0.009999999999999998
82,2014-02-09,5,1,2,4,2,2,0.046625,-0.021520833333333322,-0.08333333333333331,-0.1110925,0.029775000000000006,0.035
83,2014-02-16,2,0,4,2,3,1,-0.16363333333333333,0.05458333333333332,-0.16666666666666666,-0.11455333333333333,0.04599000000000001,0.022500000000000006
84,2014-02-23,1,1,3,3,0,2,-0.07218749999999999,0.22399999999999998,-0.25,-0.12442508333333331,0.06492400000000001,-0.032499999999999994
85,2014-03-02,3,0,2,3,0,2,0.1529111111111111,-0.006388888888888888,-0.11111111111111109,-0.08266230555555555,0.08502177777777778,-0.06027777777777776
86,2014-03-09,2,1,3,5,0,1,-0.0820625,-0.077825,-0.75,-0.08411397222222222,0.0734538611111111,-0.14361111111111108
87,2014-03-16,3,1,3,2,3,2,-0.008579999999999999,0.13306,-0.1,-0.017921972222222218,0.1163598611111111,-0.1536111111111111
88,2014-03-23,1,0,3,2,1,1,-0.015316666666666664,-0.21,-0.5,-0.04445363888888888,0.021059861111111113,-0.3036111111111111
89,2014-03-30,1,2,9,4,3,5,0.15540833333333332,0.3692125,0.10416666666666667,-0.02254580555555555,0.04085311111111111,-0.2831944444444444
90,2014-04-06,0,1,4,3,0,2,0.0,0.406175,-0.25,0.005155444444444449,0.08856561111111112,-0.27069444444444446
91,2014-04-13,3,0,4,5,1,1,-0.14682500000000004,-0.035791666666666666,-0.75,-0.013366055555555556,0.08355044444444444,-0.2856944444444444
92,2014-04-20,2,1,5,4,2,2,-0.14721666666666666,0.28023333333333333,0.0,-0.03275022222222222,0.11372586111111112,-0.2773611111111111
93,2014-04-27,2,0,3,3,2,0,0.09135,0.18056250000000001,-0.5,-0.007251888888888889,0.12632377777777776,-0.31069444444444444
94,2014-05-04,2,1,7,3,3,4,-0.02960999999999998,0.159885,0.15,-0.002994138888888889,0.11991227777777777,-0.27069444444444446
95,2014-05-11,2,1,6,4,4,1,-0.020408333333333334,0.009516666666666666,-0.4583333333333333,-0.020326083333333335,0.12150283333333334,-0.30541666666666667
96,2014-05-18,3,1,5,4,0,5,0.24440416666666667,0.1075375,0.125,0.012320583333333333,0.14003908333333334,-0.21791666666666668
97,2014-05-25,2,0,7,1,3,5,-0.017666666666666664,0.18876874999999999,0.4583333333333333,0.011411916666666666,0.14560995833333334,-0.16208333333333333
98,2014-06-01,3,1,5,2,4,3,0.11484999999999998,0.12879000000000002,0.1,0.02442858333333333,0.17948895833333334,-0.10208333333333333
99,2014-06-08,1,0,5,1,3,2,0.12046666666666667,0.5350055555555555,0.3333333333333333,0.020934416666666667,0.1960682638888889,-0.07916666666666668
100,2014-06-15,1,1,4,4,0,2,-0.08691249999999999,0.1552875,0.0,0.012243166666666668,0.17097951388888888,-0.054166666666666675
101,2014-06-22,1,4,1,1,2,3,0.0595875,-0.067025,0.375,0.03288441666666667,0.16785618055555554,0.05833333333333333
102,2014-06-29,2,3,3,2,5,1,-0.09034166666666665,-0.10435833333333332,-0.25,0.03857191666666667,0.12939701388888886,0.033333333333333326
103,2014-07-06,0,2,6,1,2,5,0.019962500000000008,0.32805833333333334,0.29166666666666663,0.03143316666666667,0.14414659722222223,0.1125
104,2014-07-13,3,0,4,3,2,2,-0.0708125,0.08329999999999999,-0.25,0.02731291666666667,0.13648809722222222,0.07249999999999998
105,2014-07-20,3,1,4,4,2,2,0.017299999999999982,0.12480833333333333,-0.16666666666666666,0.03108375,0.14801726388888886,0.10166666666666664
106,2014-07-27,4,1,3,3,4,1,-0.006195833333333336,0.057408333333333325,-0.08333333333333333,0.0060237500000000005,0.14300434722222222,0.08083333333333333
107,2014-08-03,4,0,4,5,0,3,-0.1503625,-0.18985000000000002,-0.4166666666666667,-0.007245833333333335,0.10514247222222221,-0.006666666666666677
108,2014-08-10,3,0,5,5,1,2,-0.29447083333333335,-0.11420833333333334,-0.5,-0.04817791666666667,0.08084263888888889,-0.06666666666666668
109,2014-08-17,3,0,6,2,0,7,0.0412875,0.3594375,0.75,-0.05609583333333333,0.06328583333333333,-0.025
110,2014-08-24,0,0,8,3,3,2,0.019124999999999996,0.19831666666666667,0.0,-0.045492083333333336,0.06758875,-0.025000000000000005
111,2014-08-31,0,0,6,2,2,2,0.10686999999999999,0.44526000000000004,0.2,-0.04076383333333333,0.11881724999999999,-0.042499999999999996
112,2014-09-07,3,0,2,2,0,3,-0.06524999999999999,-0.061783333333333336,0.3333333333333333,-0.03825466666666667,0.12307474999999998,0.015833333333333328
113,2014-09-14,3,0,3,2,2,2,-0.08787500000000001,0.08052499999999999,-0.125,-0.04903841666666667,0.09832141666666666,-0.025833333333333337
114,2014-09-21,3,1,3,3,2,2,-0.18540555555555552,-0.12978333333333333,-0.16666666666666666,-0.06049772222222222,0.07701308333333332,-0.0175
115,2014-09-28,3,0,1,3,0,1,-0.04405,-0.15039999999999998,-0.6666666666666666,-0.06663272222222222,0.049492249999999995,-0.0675
116,2014-10-05,1,1,6,0,3,5,0.003906666666666669,0.35590666666666665,0.7000000000000001,-0.06562247222222221,0.07934208333333334,0.010833333333333351
117,2014-10-12,2,1,6,3,3,3,-0.1125375,0.22269583333333334,-0.08333333333333334,-0.06183997222222222,0.12059666666666666,0.044166666666666674
118,2014-10-19,4,0,1,4,1,0,-0.10805,-0.2862,-0.8333333333333334,-0.04319788888888888,0.1033975,0.010833333333333339
119,2014-10-26,2,1,3,3,2,1,-0.124025,0.21290833333333334,-0.5,-0.05972913888888888,0.08874458333333334,-0.11416666666666667
120,2014-11-02,0,2,2,1,2,1,0.08510000000000001,0.12001666666666666,0.16666666666666666,-0.053131638888888874,0.08091458333333333,-0.0975
121,2014-11-09,6,0,4,8,2,0,-0.06939166666666666,0.03031666666666668,-0.8333333333333333,-0.07075780555555554,0.039420250000000004,-0.20083333333333334
122,2014-11-16,2,1,5,5,2,1,-0.013296666666666656,0.05882333333333334,-0.7,-0.06556247222222221,0.05148091666666667,-0.3041666666666667
123,2014-11-23,2,0,6,2,2,4,-0.04566666666666666,0.18020833333333333,0.16666666666666666,-0.06134163888888887,0.06144925,-0.275
124,2014-11-30,3,2,2,2,3,2,-0.1743583333333333,-0.03595000000000001,-0.125,-0.06023691666666666,0.07083258333333334,-0.2708333333333333
125,2014-12-07,2,3,2,4,2,1,-0.0690625,-0.04165,-0.375,-0.06273816666666665,0.08170758333333333,-0.24166666666666664
126,2014-12-14,5,3,0,5,3,0,-0.081075,-0.3861833333333333,-0.625,-0.07123633333333332,0.007498583333333331,-0.37416666666666665
127,2014-12-21,1,2,7,3,4,3,0.05920416666666666,0.3165208333333333,0.04166666666666667,-0.054062166666666654,0.016881083333333328,-0.3616666666666667
128,2015-01-11,1,0,0,1,0,0,-0.5719,-0.7351,-1.0,-0.10044716666666664,-0.02800891666666667,-0.3783333333333333
129,2015-01-18,2,1,7,4,5,1,0.02214375,0.37324999999999997,-0.375,-0.08583029166666666,-0.011974750000000011,-0.36583333333333334
130,2015-01-25,2,0,4,1,1,4,0.13359444444444446,0.026294444444444454,0.611111111111111,-0.08098084722222221,-0.02134697222222223,-0.3213888888888889
131,2015-02-01,4,1,4,5,2,2,-0.15868,-0.13279000000000002,-0.26666666666666666,-0.08990968055555555,-0.0376576388888889,-0.2647222222222222
132,2015-02-08,1,0,2,1,1,1,0.0193,0.0862,0.25,-0.08665001388888889,-0.034919972222222234,-0.16972222222222225
133,2015-02-15,7,0,3,6,2,2,-0.11520833333333333,-0.11452499999999999,-0.5208333333333334,-0.09360418055555554,-0.06439330555555557,-0.23847222222222225
134,2015-02-22,1,1,4,0,4,2,-0.015050000000000008,0.24922,0.4,-0.07767334722222222,-0.035876305555555564,-0.18597222222222226
135,2015-03-01,6,0,3,6,2,1,-0.0015999999999999973,-0.09862916666666666,-0.41666666666666663,-0.07092709722222221,-0.04157422222222223,-0.1901388888888889
136,2015-03-08,5,1,4,7,1,2,-0.17964166666666664,-0.015416666666666676,-0.5416666666666666,-0.08078376388888889,-0.0044975555555555645,-0.18180555555555555
137,2015-03-15,3,1,3,1,3,3,-0.18655,-0.18709166666666668,0.16666666666666666,-0.10535918055555556,-0.05485880555555557,-0.16930555555555554
138,2015-03-22,5,2,4,7,3,1,-0.0754625,-0.07318958333333334,-0.6041666666666666,-0.055715430555555556,0.011332236111111098,-0.1297222222222222
139,2015-03-29,6,1,6,6,6,1,-0.06463333333333332,0.036746666666666664,-0.4666666666666666,-0.0643931388888889,-0.022318097222222232,-0.1388888888888889
140,2015-04-05,4,2,1,4,1,2,-0.09605555555555556,-0.16213333333333335,-0.16666666666666666,-0.0873581388888889,-0.04116087500000001,-0.21666666666666665
141,2015-04-12,6,1,5,4,7,1,-0.13543333333333335,-0.012866666666666693,-0.25,-0.08503347222222221,-0.02916854166666668,-0.215
142,2015-04-19,3,0,3,3,2,1,-0.2783277777777778,-0.1875611111111111,-0.4444444444444444,-0.11479625,-0.056544652777777794,-0.2844444444444444
143,2015-04-26,1,1,3,0,1,4,0.017011111111111112,0.3201222222222222,0.8888888888888888,-0.10157430555555555,-0.013079930555555574,-0.14347222222222222
144,2015-05-03,1,2,3,2,2,2,0.1408,0.09900000000000002,0.0,-0.08598930555555555,-0.02810193055555557,-0.1834722222222222
145,2015-05-10,2,3,3,2,4,2,0.14803611111111112,0.13331111111111113,0.25,-0.07102569444444444,-0.004907902777777795,-0.11680555555555557
146,2015-05-17,2,0,4,2,1,3,-0.0279875,0.02931249999999999,0.125,-0.055860277777777766,-0.0004349861111111283,-0.050138888888888886
147,2015-05-24,1,2,4,3,2,2,-0.0806875,0.18406250000000002,-0.25,-0.045274027777777774,0.036680430555555546,-0.09180555555555556
148,2015-05-31,4,1,2,4,2,1,-0.07955833333333334,-0.08830833333333332,-0.5833333333333334,-0.04568361111111111,0.03516855555555554,-0.08972222222222223
149,2015-06-07,1,4,5,2,3,5,0.0661875,0.12542291666666666,0.20833333333333331,-0.03260152777777778,0.04403618055555554,-0.022222222222222233
150,2015-06-14,5,0,4,3,4,2,-0.27974375,-0.2535625,-0.3125,-0.050970347222222226,0.03489326388888888,-0.03680555555555557
151,2015-06-21,6,0,6,4,5,3,-0.20970833333333333,0.05237291666666666,-0.04166666666666667,-0.05839784722222222,0.04141722222222221,-0.01597222222222224
152,2015-06-28,3,4,2,4,4,1,-0.055580000000000004,0.08186666666666667,-0.36666666666666664,-0.03612306944444445,0.06835999999999999,-0.008194444444444459
153,2015-07-05,5,2,1,3,3,2,-0.09886666666666666,-0.27165833333333333,0.08333333333333334,-0.04771084722222222,0.009181944444444434,-0.08875000000000001
