,Date,negative_vader,neutral_vader,positive_vader,negative,neutral,positive,title_vader_sentiment,headline_vader_sentiment,finbert_numeric,average_title_vader_10periods,average_headline_vader_10periods,average_finbert_10periods
299,2018-06-03,6,0,10,2,9,5,0.05473750000000001,0.011021249999999996,0.2875,0.010097748866213157,0.09189999348072561,0.06415249433106578
300,2018-06-10,1,3,5,3,4,2,0.13239333333333334,0.22034333333333334,-0.033333333333333326,0.04375213888888889,0.1205047123015873,0.06728174603174604
301,2018-06-17,1,5,4,4,5,1,0.2304166666666667,0.31666666666666665,-0.25,0.07087950000000001,0.13167899007936507,0.037003968253968275
302,2018-06-24,3,3,4,2,4,4,-0.004564999999999997,-0.015075000000000015,0.05,0.07155666666666667,0.12575915674603172,0.048670634920634934
303,2018-07-01,4,2,6,2,7,3,0.06970666666666667,0.07980666666666666,0.05,0.09755283333333334,0.1389238234126984,0.0315277777777778
304,2018-07-08,3,2,7,1,9,2,0.12243333333333334,0.11385,0.05555555555555555,0.09666894444444446,0.14034315674603176,0.04680555555555557
305,2018-07-15,6,0,3,4,4,1,-0.012661111111111114,-0.13471111111111114,-0.3611111111111111,0.06658644444444446,0.10759732341269838,-0.01986111111111109
306,2018-07-22,3,3,6,3,6,3,0.16316666666666668,0.08964791666666666,0.08333333333333333,0.07388176190476192,0.09989655952380952,-0.032956349206349184
307,2018-07-29,1,1,5,1,4,2,0.10162,0.34726,0.3,0.08409550000000002,0.1182995833333333,-0.008194444444444426
308,2018-08-05,1,3,6,1,7,2,0.056010000000000004,0.12557666666666667,0.06666666666666667,0.09132580555555557,0.11543863888888886,0.02486111111111113
309,2018-08-12,0,1,3,0,3,1,-0.006616666666666669,0.1553166666666667,0.16666666666666666,0.0851903888888889,0.12986818055555555,0.0127777777777778
310,2018-08-19,1,10,11,2,12,8,0.13991408163265306,0.09951408163265307,0.2836734693877551,0.08594246371882087,0.1177852553854875,0.04447845804988664
311,2018-08-26,1,2,12,1,7,7,0.174815,0.418785,0.4,0.0803822970521542,0.12799708871882082,0.10947845804988665
312,2018-09-02,1,3,4,1,2,5,0.14903333333333332,0.27075,0.5833333333333334,0.09574213038548754,0.15657958871882086,0.16281179138321997
313,2018-09-09,3,2,8,3,7,3,0.009500000000000008,0.21434666666666669,0.03333333333333334,0.08972146371882088,0.17003358871882085,0.16114512471655335
314,2018-09-16,3,6,10,4,10,5,0.2733736111111111,0.11677361111111112,0.06944444444444445,0.10481549149659863,0.17032594982993196,0.16253401360544223
315,2018-09-23,0,1,9,2,6,2,0.015246666666666667,0.3849066666666666,0.1,0.10760626927437644,0.22228772760770976,0.20864512471655333
316,2018-09-30,5,2,7,2,5,7,0.11926388888888889,0.14862638888888888,0.3194444444444444,0.10321599149659863,0.22818557482993196,0.23225623582766444
317,2018-10-07,3,2,8,0,4,9,0.15635749999999998,0.20411833333333335,0.7666666666666666,0.10868974149659864,0.21387140816326528,0.27892290249433105
318,2018-10-14,3,5,5,3,9,1,-0.013485000000000002,0.03604666666666667,-0.15,0.10174024149659866,0.2049184081632653,0.25725623582766444
319,2018-10-21,1,1,5,1,4,2,0.04526,0.30785999999999997,0.1,0.10692790816326529,0.2201727414965986,0.2505895691609977
320,2018-10-28,3,4,9,3,10,3,-0.047011111111111115,0.24916388888888888,-0.1388888888888889,0.08823538888888889,0.23513772222222218,0.20833333333333331
321,2018-11-04,1,2,10,3,6,4,0.05028666666666667,0.255125,-0.2333333333333333,0.07578255555555556,0.21877172222222221,0.145
322,2018-11-11,3,7,4,2,9,3,0.02229375,-0.013481250000000014,-0.020833333333333343,0.06310859722222223,0.1903485972222222,0.08458333333333334
323,2018-11-18,6,2,7,5,8,2,-0.02400416666666666,-0.03992916666666666,-0.3055555555555555,0.05975818055555556,0.16492101388888886,0.050694444444444466
324,2018-11-25,2,4,6,2,8,2,0.05712333333333333,0.009131666666666705,-0.16666666666666669,0.03813315277777779,0.15415681944444443,0.02708333333333334
325,2018-12-02,1,5,6,1,9,2,0.04693055555555555,0.16745833333333335,0.09722222222222221,0.04130154166666668,0.1324119861111111,0.026805555555555565
326,2018-12-09,3,3,1,1,3,3,0.11680833333333333,-0.190825,0.4166666666666667,0.04105598611111112,0.09846684722222221,0.03652777777777779
327,2018-12-16,0,3,3,0,5,1,0.07553750000000001,0.240975,0.25,0.03297398611111112,0.10215251388888888,-0.015138888888888868
328,2018-12-23,4,5,1,1,8,1,0.10449166666666666,-0.02033750000000002,0.125,0.044771652777777796,0.0965140972222222,0.012361111111111132
329,2018-12-30,0,1,2,0,1,2,0.10692499999999999,0.2248,0.75,0.05093815277777779,0.0882080972222222,0.07736111111111113
330,2019-01-06,1,0,0,1,0,0,-0.7351,-0.4767,-1.0,-0.017870736111111098,0.015621708333333317,-0.00874999999999999
331,2019-01-13,2,2,6,1,5,4,0.054289583333333336,0.3022,0.4375,-0.01747044444444443,0.020329208333333314,0.05833333333333335
332,2019-01-20,3,6,7,0,10,6,0.0933261904761905,0.08283333333333334,0.3,-0.010367200396825382,0.029960666666666646,0.09041666666666667
333,2019-01-27,3,2,11,2,10,4,0.10019722222222222,0.20591388888888887,0.19444444444444445,0.002052938492063508,0.05454497222222221,0.14041666666666666
334,2019-02-03,1,3,7,0,5,6,0.107375,0.30613333333333337,0.5,0.007078105158730174,0.08424513888888888,0.20708333333333334
335,2019-02-10,3,1,8,2,7,3,-0.007929166666666673,0.014991666666666681,-0.08333333333333333,0.001592132936507952,0.0689984722222222,0.1890277777777778
336,2019-02-17,4,4,5,4,7,2,-0.055183,0.09284700000000001,-0.24,-0.015607000396825383,0.0973656722222222,0.12336111111111112
337,2019-02-24,1,8,8,2,13,2,-0.043548809523809524,0.11841666666666666,0.02380952380952381,-0.027515631349206336,0.08510983888888887,0.10074206349206352
338,2019-03-03,5,3,19,6,12,9,0.23152166666666668,0.31094666666666665,0.31666666666666665,-0.014812631349206332,0.11823825555555553,0.11990873015873019
339,2019-03-10,6,5,5,1,11,4,-0.0182,-0.005490000000000006,0.2,-0.027325131349206333,0.09520925555555554,0.06490873015873018
340,2019-03-17,6,4,6,4,7,5,-0.031642083333333335,0.06855375,0.09166666666666665,0.04302066031746033,0.14973463055555553,0.17407539682539683
341,2019-03-24,4,4,6,3,7,4,-0.028259999999999997,0.164985,0.016666666666666653,0.034765701984127,0.13601313055555553,0.13199206349206352
342,2019-03-31,1,4,9,0,7,7,0.13423809523809524,0.28573333333333334,0.4523809523809524,0.03885689246031747,0.15630313055555553,0.14723015873015874
343,2019-04-07,3,2,10,1,8,6,0.16844,0.24791499999999997,0.3,0.045681170238095245,0.16050324166666663,0.15778571428571428
344,2019-04-14,1,3,7,2,4,5,0.14723124999999998,0.17224375,0.25,0.04966679523809525,0.1471142833333333,0.13278571428571428
345,2019-04-21,2,1,5,1,4,3,-0.036915,0.072315,-0.1,0.046768211904761915,0.15284661666666666,0.13111904761904764
346,2019-04-28,3,3,6,4,6,2,-0.13377833333333333,-0.08139666666666667,-0.26666666666666666,0.03890867857142859,0.13542224999999997,0.12845238095238093
347,2019-05-05,1,1,7,3,4,2,0.014774999999999983,0.14608749999999998,-0.25,0.04474105952380954,0.13818933333333333,0.10107142857142856
348,2019-05-12,0,4,8,0,6,6,0.06136666666666666,0.23401458333333336,0.5833333333333333,0.027725559523809534,0.130496125,0.12773809523809523
349,2019-05-19,0,2,12,2,11,1,0.14684791666666666,0.4326041666666666,-0.1875,0.0442303511904762,0.17430554166666662,0.08898809523809523
350,2019-05-26,3,7,9,3,10,6,-0.13872347222222223,0.025231805555555552,-0.29305555555555557,0.033522212301587306,0.16997334722222218,0.050515873015873014
351,2019-06-02,3,3,8,3,8,3,-0.15262083333333334,0.023658333333333333,-0.02777777777777778,0.021086128968253976,0.15584068055555553,0.04607142857142857
352,2019-06-09,4,4,6,2,9,3,-0.05114047619047619,0.0011380952380952475,0.16666666666666669,0.00254827182539683,0.12738115674603173,0.017499999999999998
353,2019-06-16,1,3,3,0,6,1,0.14875555555555556,0.15738888888888888,0.1111111111111111,0.0005798273809523857,0.11832854563492061,-0.0013888888888888896
354,2019-06-23,3,2,3,2,3,3,-0.008870000000000022,-0.06393666666666664,0.23333333333333334,-0.015030297619047613,0.09471050396825395,-0.0030555555555555557
355,2019-06-30,5,2,7,4,7,3,-0.0038305555555555593,-0.15169444444444444,-0.40277777777777785,-0.01172185317460317,0.0723095595238095,-0.03333333333333334
356,2019-07-07,1,1,3,1,2,2,-0.014583333333333346,0.13943333333333333,0.0,0.0001976468253968286,0.09439255952380951,-0.006666666666666677
357,2019-07-14,3,4,8,3,11,1,-0.14574523809523807,0.10331190476190477,-0.21428571428571427,-0.015854376984126978,0.09011499999999997,-0.0030952380952381036
358,2019-07-21,2,3,11,2,6,8,0.049018000000000006,0.19568933333333333,0.46333333333333326,-0.017089243650793638,0.08628247499999997,-0.015095238095238106
359,2019-07-28,1,3,7,2,6,3,-0.24322083333333333,0.11648333333333333,-0.08333333333333333,-0.056096118650793635,0.05467039166666665,-0.004678571428571439
360,2019-08-04,4,4,5,2,4,7,0.05328666666666666,0.167105,0.38333333333333336,-0.03689510476190475,0.06885771111111108,0.06296031746031745
361,2019-08-11,1,8,5,5,7,2,-0.029283999999999998,0.12399400000000001,-0.2733333333333333,-0.024561421428571414,0.07889127777777775,0.0384047619047619
362,2019-08-18,2,2,7,2,4,5,-0.008812500000000008,0.3584645833333333,0.25,-0.0203286238095238,0.11462392658730156,0.04673809523809523
363,2019-08-25,1,4,6,2,6,3,0.15942666666666666,0.12060666666666667,0.06666666666666667,-0.01926151269841269,0.11094570436507933,0.042293650793650786
364,2019-09-01,1,5,5,0,7,4,0.11154666666666667,0.2022183333333333,0.4166666666666667,-0.00721984603174602,0.13756120436507932,0.060626984126984126
365,2019-09-08,2,1,2,2,2,1,0.074,-0.1698875,-0.125,0.0005632095238095353,0.13574189880952378,0.08840476190476192
366,2019-09-15,3,3,2,0,6,2,-0.18784333333333333,-0.10243666666666666,0.16666666666666666,-0.016762790476190465,0.11155489880952378,0.10507142857142857
367,2019-09-22,3,2,7,4,5,3,0.08852916666666667,0.08319166666666668,-0.16666666666666669,0.006664650000000012,0.10954287499999997,0.10983333333333334
368,2019-09-29,1,2,6,2,4,3,0.0016333333333333293,0.30868611111111105,0.19444444444444442,0.0019261833333333446,0.12084255277777775,0.08294444444444445
369,2019-10-06,3,3,4,2,2,6,0.0593,0.10017499999999999,0.3,0.03217826666666668,0.11921171944444442,0.12127777777777778
370,2019-10-13,4,3,3,4,3,3,-0.060258333333333344,0.004875000000000004,-0.04166666666666666,0.020823766666666677,0.1029887194444444,0.07877777777777778
371,2019-10-20,1,2,4,1,4,2,0.0,0.22144,0.1,0.02375216666666668,0.1127333194444444,0.1161111111111111
372,2019-10-27,3,6,7,2,6,8,0.17429033333333332,0.18388033333333334,0.33999999999999997,0.042062450000000015,0.09527489444444441,0.12511111111111112
373,2019-11-03,2,3,9,1,8,5,0.3594176666666667,0.301157,0.36666666666666664,0.06206155000000002,0.11332992777777776,0.15511111111111112
374,2019-11-10,1,2,7,0,4,6,-0.05029666666666667,0.33607333333333334,0.7,0.04587721666666668,0.12671542777777775,0.18344444444444444
375,2019-11-17,0,5,6,0,6,5,-0.012338333333333335,0.31404,0.4833333333333333,0.037243383333333345,0.17510817777777773,0.24427777777777776
376,2019-11-24,1,3,2,1,4,1,-0.0282875,0.225625,0.0,0.05319896666666668,0.2079143444444444,0.22761111111111113
377,2019-12-01,3,5,6,1,8,5,-0.03167083333333333,0.06667708333333333,0.3333333333333333,0.041178966666666685,0.2062628861111111,0.2776111111111111
378,2019-12-08,2,4,6,0,9,3,0.16674999999999998,0.05211944444444446,0.375,0.05769063333333335,0.1806062194444444,0.29566666666666663
379,2019-12-15,1,5,4,2,6,2,0.08951111111111111,0.12707500000000002,-0.11111111111111112,0.06071174444444446,0.18329621944444444,0.25455555555555553
380,2019-12-22,0,2,9,0,6,5,-0.028625,0.3839933333333333,0.6,0.06387507777777779,0.22120805277777772,0.31872222222222224
381,2019-12-29,0,1,0,0,0,1,0.0,0.0,1.0,0.06387507777777779,0.19906405277777778,0.40872222222222215
382,2020-01-12,1,1,0,1,1,0,0.0,-0.1366,-0.5,0.04644604444444446,0.1670160194444444,0.32472222222222225
383,2020-01-19,2,5,1,1,3,4,0.21849583333333333,0.0248125,0.4583333333333333,0.032353861111111125,0.13938156944444444,0.3338888888888889
384,2020-01-26,0,8,2,2,7,1,0.136415,0.125975,-0.06666666666666665,0.0510250277777778,0.1183717361111111,0.2572222222222222
385,2020-02-02,5,1,2,2,6,0,0.024583333333333332,0.0169625,-0.375,0.054717194444444464,0.08866398611111109,0.17138888888888887
386,2020-02-09,2,3,7,1,9,2,0.028361111111111125,0.16694305555555555,0.041666666666666664,0.06038205555555557,0.08279579166666665,0.17555555555555552
387,2020-02-16,4,5,5,2,7,5,0.13897291666666667,0.07217499999999999,0.16666666666666666,0.07744643055555558,0.08334558333333332,0.15888888888888886
388,2020-02-23,1,7,18,0,16,10,0.06458714285714287,0.2789304761904762,0.46428571428571425,0.06723014484126986,0.1060266865079365,0.1678174603174603
389,2020-03-01,3,5,9,0,12,5,0.12342933333333332,0.18041466666666667,0.27999999999999997,0.07062196706349208,0.11136065317460316,0.2069285714285714
390,2020-03-08,5,7,4,1,13,2,0.1702888888888889,-0.018594444444444445,0.027777777777777773,0.09051335595238098,0.07110187539682537,0.14970634920634918
391,2020-03-15,11,3,9,8,9,6,-0.03984644444444444,-0.18601,-0.3888888888888889,0.08652871150793653,0.052500875396825374,0.010817460317460299
392,2020-03-22,4,7,4,5,7,3,0.07582,0.03627,-0.11666666666666665,0.09411071150793654,0.06978787539682538,0.049150793650793625
393,2020-03-29,6,3,6,3,8,4,-0.045571999999999994,0.10468033333333335,0.11000000000000001,0.06770392817460319,0.07777465873015871,0.014317460317460302
394,2020-04-05,6,3,7,6,2,8,0.18651666666666666,0.12555200000000002,0.31666666666666665,0.07271409484126987,0.07773235873015871,0.052650793650793636
395,2020-04-12,0,4,3,0,5,2,0.17598333333333332,0.2072375,0.375,0.08785409484126987,0.09675985873015872,0.12765079365079363
396,2020-04-19,5,6,6,2,9,6,0.20074666666666666,0.029245555555555552,0.20555555555555557,0.10509265039682543,0.0829901087301587,0.14403968253968252
397,2020-04-26,3,2,3,4,3,1,-0.17595,-0.04797500000000001,-0.375,0.07360035873015876,0.0709751087301587,0.08987301587301585
398,2020-05-03,2,2,2,3,2,1,-0.04515,0.0023000000000000104,-0.375,0.06262664444444446,0.04331206111111109,0.00594444444444443
399,2020-05-10,1,6,2,1,6,2,0.09291333333333333,0.014040000000000002,-0.03333333333333335,0.05957504444444446,0.02667459444444442,-0.0253888888888889
400,2020-05-17,7,4,4,4,8,3,0.038220833333333336,0.010158333333333318,0.0,0.0463682388888889,0.0295498722222222,-0.02816666666666668
401,2020-05-24,1,3,3,1,3,3,0.22576666666666667,0.046237500000000015,0.4166666666666667,0.07292955000000001,0.0527746222222222,0.05238888888888889
402,2020-05-31,3,2,1,2,3,1,-0.18169444444444446,-0.3020277777777778,-0.3888888888888889,0.047178105555555565,0.018944844444444425,0.02516666666666666
403,2020-06-07,0,0,4,2,2,0,0.10606666666666666,0.5368333333333334,-0.5,0.06234197222222223,0.06216014444444443,-0.03583333333333334
404,2020-06-14,0,3,3,1,4,1,-0.11973333333333334,0.31611666666666666,0.0,0.03171697222222223,0.08121661111111109,-0.0675
405,2020-06-21,3,1,2,2,2,2,0.06470000000000001,-0.2888,0.0,0.020588638888888903,0.0316128611111111,-0.10500000000000001
406,2020-06-28,3,2,2,1,4,2,0.026455555555555555,-0.05461111111111111,-0.11111111111111112,0.0031595277777777915,0.023227194444444425,-0.1366666666666667
407,2020-07-05,4,2,2,5,3,0,0.0161875,-0.1054,-0.5625,0.02237327777777779,0.01748469444444443,-0.15541666666666668
408,2020-07-12,4,0,3,2,4,1,0.06582083333333334,-0.07527500000000001,-0.08333333333333333,0.033470361111111124,0.009727194444444429,-0.12625000000000003
409,2020-07-19,3,5,5,0,6,7,0.1043236111111111,0.036163888888888884,0.5694444444444444,0.03461138888888891,0.011939583333333318,-0.06597222222222224
410,2020-07-26,0,1,2,1,1,1,0.0,0.16623333333333332,0.0,0.030789305555555573,0.027547083333333316,-0.06597222222222224
411,2020-08-02,3,1,6,2,5,3,-0.011179999999999997,0.07404333333333332,0.16666666666666666,0.007094638888888905,0.030327666666666652,-0.09097222222222225
412,2020-08-09,4,5,9,5,8,5,0.07530857142857145,0.13731964285714285,-0.023214285714285715,0.0327949404761905,0.07426240873015871,-0.054404761904761935
413,2020-08-16,2,5,3,2,5,3,0.03191399999999999,-0.047754000000000005,-0.08,0.02537967380952383,0.015803675396825374,-0.012404761904761929
414,2020-08-23,0,5,2,2,4,1,0.05559000000000001,0.13701,-0.2,0.042912007142857166,-0.0021069912698412907,-0.03240476190476193
415,2020-08-30,1,4,2,1,6,0,0.03086875,0.022725000000000002,-0.25,0.03952888214285717,0.02904550873015871,-0.05740476190476194
416,2020-09-06,1,1,2,2,2,0,0.1203,-0.117775,-0.5,0.04891332658730161,0.02272911984126982,-0.09629365079365082
417,2020-09-13,2,2,1,1,1,3,-0.147925,-0.186575,0.25,0.03250207658730161,0.014611619841269824,-0.01504365079365082
418,2020-09-20,1,3,1,2,3,0,-0.20204444444444444,0.027822222222222217,-0.4444444444444444,0.0057155488095238325,0.024921342063492044,-0.051154761904761925
419,2020-09-27,1,2,4,0,4,3,0.477125,0.20545,0.5833333333333334,0.04299568769841272,0.041849953174603154,-0.049765873015873055
420,2020-10-04,0,3,4,1,3,3,-0.17675999999999997,0.26517999999999997,0.13333333333333333,0.025319687698412724,0.05174461984126982,-0.03643253968253971
421,2020-10-11,0,2,4,1,3,2,0.10803333333333333,0.21999444444444446,0.1111111111111111,0.037241021031746056,0.06633973095238094,-0.041988095238095255
422,2020-10-18,0,3,4,0,6,1,0.05474444444444445,0.3778111111111111,0.1111111111111111,0.03518460833333335,0.09038887777777777,-0.028555555555555577
423,2020-10-25,1,6,7,1,11,2,0.08888285714285715,0.1938257142857143,0.1,0.04088149404761907,0.1145468492063492,-0.010555555555555578
424,2020-11-01,0,5,3,2,6,0,0.21458333333333335,0.14252222222222222,-0.2222222222222222,0.0567808273809524,0.1150980714285714,-0.0127777777777778
425,2020-11-08,0,2,5,1,5,1,0.03288888888888889,0.26705555555555555,0.0,0.0569828412698413,0.13953112698412698,0.0122222222222222
426,2020-11-15,2,3,6,2,4,5,0.121895,0.17915999999999999,0.15,0.05714234126984129,0.16922462698412696,0.0772222222222222
427,2020-11-22,1,3,4,2,5,1,0.0,0.19588,-0.1,0.07193484126984129,0.20747012698412695,0.0422222222222222
428,2020-11-29,1,0,5,0,3,3,0.045533333333333335,0.22358333333333333,0.5,0.09669261904761907,0.2270462380952381,0.13666666666666666
429,2020-12-06,1,7,2,4,4,2,0.0961,0.02030666666666666,-0.13333333333333336,0.05859011904761907,0.2085319047619047,0.06499999999999997
430,2020-12-13,0,2,3,1,3,1,0.23473333333333335,0.1919,-0.22222222222222224,0.0997394523809524,0.20120390476190475,0.029444444444444405
431,2020-12-20,0,2,6,0,5,3,0.07048055555555555,0.29153611111111105,0.27777777777777773,0.09598417460317463,0.2083580714285714,0.04611111111111107
432,2020-12-27,1,0,1,0,2,0,0.0,-0.163,0.0,0.09050973015873018,0.1542769603174603,0.03499999999999996
433,2021-01-03,0,1,0,0,1,0,0.0,0.0,0.0,0.08162144444444447,0.13489438888888888,0.02499999999999996
434,2021-01-10,0,1,0,0,1,0,0.0,0.0,0.0,0.06016311111111113,0.12064216666666665,0.04722222222222218
435,2021-01-17,0,1,5,0,2,4,0.24877499999999997,0.4202375,0.625,0.08175172222222224,0.1359603611111111,0.1097222222222222
436,2021-01-24,2,7,4,0,11,2,0.10043166666666667,0.05180500000000001,0.11666666666666665,0.0796053888888889,0.12322486111111111,0.10638888888888884
437,2021-01-31,0,7,13,0,16,4,0.27440888888888887,0.2726911111111111,0.20555555555555557,0.10704627777777778,0.1309059722222222,0.1369444444444444
438,2021-02-07,1,6,6,2,7,4,0.05686527777777778,0.1527388888888889,0.19444444444444445,0.10817947222222224,0.12382152777777777,0.10638888888888884
439,2021-02-14,2,8,8,3,9,6,0.10258291666666666,0.1365075,0.08541666666666667,0.1088277638888889,0.1354416111111111,0.12826388888888884
440,2021-02-21,4,9,2,1,12,2,0.08402916666666667,0.002255555555555557,0.041666666666666664,0.09375734722222223,0.11647716666666666,0.15465277777777775
441,2021-02-28,2,7,5,1,13,0,0.14974166666666666,0.11873611111111111,-0.08333333333333333,0.10168345833333334,0.09919716666666666,0.11854166666666666
442,2021-03-07,1,2,7,2,5,3,-0.026240000000000003,0.301775,0.2,0.09905945833333335,0.14567466666666667,0.13854166666666662
